seconds_elapsed,z,y,x
0.026513916015625,0.2416359931230545,0.2720443308353424,0.36886417865753174
0.036523681640625,0.2556849718093872,0.5033755302429199,0.29812636971473694
0.046533935546875,0.3214610517024994,0.5968931317329407,0.21627876162528992
0.0565126953125,0.48042914271354675,0.6429301500320435,0.23355735838413239
0.06652294921875,0.6353479027748108,0.6346603631973267,0.23910295963287354
0.07653271484375,0.7318083643913269,0.5472729802131653,0.19599011540412903
0.086511962890625,0.7624626755714417,0.3470411002635956,0.17006294429302216
0.096521728515625,0.7924413681030273,0.19249065220355988,0.19277197122573853
0.1065009765625,0.8541467785835266,0.04029008373618126,0.21775361895561218
0.116510986328125,0.8397478461265564,-0.17503102123737335,0.3416755497455597
0.126520751953125,0.8019459247589111,-0.33353084325790405,0.5601742267608643
0.1365,0.7923611998558044,-0.3505529761314392,0.753263533115387
0.146509765625,0.7922674417495728,-0.1467018574476242,0.8851235508918762
0.156518798828125,0.799275815486908,0.23232296109199524,0.929598867893219
0.166498779296875,0.8208655714988708,0.6078283190727234,0.883980929851532
0.1765078125,0.8659435510635376,0.8057458996772766,0.749714732170105
0.18651806640625,0.9082598090171814,0.8962115049362183,0.6141248345375061
0.196496826171875,0.9643446803092957,0.7535286545753479,0.5012637972831726
0.206507080078125,1.0648044347763062,0.4696232080459595,0.4142191410064697
0.216516845703125,1.2453862428665161,0.26439282298088074,0.39418232440948486
0.22649609375,1.4207185506820679,0.16215622425079346,0.4847663640975952
0.236505859375,1.497344970703125,0.0914279967546463,0.7384828329086304
0.246484619140625,1.5261895656585693,0.11685241013765335,0.9652094841003418
0.256494873046875,1.5314522981643677,0.39178305864334106,1.1000099182128906
0.266504638671875,1.4785104990005493,0.7863960862159729,1.1649502515792847
0.27648388671875,1.4154646396636963,1.1172683238983154,1.1544106006622314
0.28649365234375,1.3877266645431519,1.4097797870635986,1.0510337352752686
0.296502685546875,1.397142767906189,1.581913948059082,0.9261789321899414
0.306482666015625,1.4202693700790405,1.5177456140518188,0.8516590595245361
0.31649169921875,1.4744426012039185,1.3305469751358032,0.7791864275932312
0.326501953125,1.5631414651870728,1.1511690616607666,0.6721837520599365
0.336480712890625,1.6723166704177856,1.0903887748718262,0.5401681661605835
0.346490966796875,1.7443922758102417,1.1337189674377441,0.41193315386772156
0.356500732421875,1.7660202980041504,1.295064926147461,0.320971816778183
0.36647998046875,1.746543049812317,1.575521469116211,0.27148255705833435
0.376489990234375,1.6594164371490479,1.895825743675232,0.25074851512908936
0.38646875,1.585608959197998,2.183593988418579,0.23663204908370972
0.39647900390625,1.5742188692092896,2.4263453483581543,0.19933634996414185
0.40648876953125,1.572159767150879,2.5474648475646973,0.14440341293811798
0.416468017578125,1.5497157573699951,2.50508975982666,0.11266864836215973
0.426477783203125,1.5565600395202637,2.3421785831451416,0.07891696691513062
0.436488037109375,1.6043845415115356,2.115697145462036,0.08900927752256393
0.446466796875,1.6709744930267334,1.9170258045196533,0.15158168971538544
0.456476806640625,1.7409511804580688,1.7935497760772705,0.2521463930606842
0.466486083984375,1.7876050472259521,1.7640435695648193,0.38665351271629333
0.4764658203125,1.7958232164382935,1.8195878267288208,0.48552364110946655
0.486474853515625,1.7937341928482056,1.9243637323379517,0.5216947793960571
0.49648486328125,1.7462215423583984,2.0486199855804443,0.5125952959060669
0.506463623046875,1.672796368598938,2.17730975151062,0.4876669943332672
0.516473876953125,1.6100170612335205,2.253805160522461,0.4419485032558441
0.52645263671875,1.548752784729004,2.278531789779663,0.3942602276802063
0.536462890625,1.4615906476974487,2.1916985511779785,0.3315145671367645
0.54647265625,1.4087945222854614,2.131662368774414,0.34453675150871277
0.556451904296875,1.4858511686325073,2.116762638092041,0.34493488073349
0.566461669921875,1.4884766340255737,2.0520179271698,0.35518863797187805
0.576471923828125,1.5069992542266846,2.015429735183716,0.4355679154396057
0.58645068359375,1.5185754299163818,2.0011096000671387,0.5566285848617554
0.596460693359375,1.444219946861267,1.931592583656311,0.6020940542221069
0.606469970703125,1.5339598655700684,2.0374786853790283,0.6431827545166016
0.6164482421875,1.5709950923919678,2.0733933448791504,0.526070773601532
0.6264580078125,1.5494637489318848,2.124657154083252,0.37391164898872375
0.63646728515625,1.4931614398956299,2.118882417678833,0.17303232848644257
0.646447021484375,1.5450352430343628,2.2833364009857178,0.05693117156624794
0.656456298828125,1.565056562423706,2.3861353397369385,-0.09513159096240997
0.66643603515625,1.5230028629302979,2.4775798320770264,-0.18542169034481049
0.676445068359375,1.507073163986206,2.542300224304199,-0.27406632900238037
0.686455322265625,1.5018362998962402,2.6113898754119873,-0.3812451958656311
0.69643408203125,1.5404000282287598,2.691256284713745,-0.5028702020645142
0.7064443359375,1.6071555614471436,2.7233726978302,-0.6058003902435303
0.7164541015625,1.6080785989761353,2.6751298904418945,-0.6632668972015381
0.726433349609375,1.5909353494644165,2.592970132827759,-0.6953351497650146
0.736443115234375,1.5820704698562622,2.4940714836120605,-0.717876136302948
0.746453369140625,1.5873183012008667,2.3440639972686768,-0.7269218564033508
0.756432373046875,1.625123143196106,2.1012632846832275,-0.761963963508606
0.766442138671875,1.741299033164978,2.011451005935669,-0.769708514213562
0.776451416015625,1.8262892961502075,1.9946790933609009,-0.7533388733863831
0.78643115234375,1.847257137298584,1.9625147581100464,-0.7286185026168823
0.796440185546875,1.8554377555847168,1.988320231437683,-0.5931994318962097
0.806420166015625,1.8296557664871216,1.8434337377548218,-0.4661540389060974
0.816428955078125,1.9145622253417969,1.7334635257720947,-0.3980490267276764
0.826439208984375,1.9260501861572266,1.5793455839157104,-0.46078741550445557
0.83641796875,1.9316375255584717,1.5636075735092163,-0.5125395655632019
0.84642822265625,1.9582899808883667,1.6183043718338013,-0.6071906685829163
0.85643798828125,2.006194829940796,1.6330710649490356,-0.6606482863426208
0.866417236328125,2.109332799911499,1.5977121591567993,-0.5804110765457153
0.87642724609375,2.2534337043762207,1.4943705797195435,-0.4604652225971222
0.88643701171875,2.372969627380371,1.2896490097045898,-0.33322587609291077
0.896416259765625,2.4703357219696045,1.119956612586975,-0.15694139897823334
0.906426025390625,2.56577467918396,1.0245131254196167,-0.0887782946228981
0.916436279296875,2.629326581954956,1.0305489301681519,-0.12081079185009003
0.9264150390625,2.6473145484924316,1.112993836402893,-0.12352127581834793
0.93642529296875,2.659123659133911,1.226333498954773,-0.11409608274698257
0.946404052734375,2.71193265914917,1.3233661651611328,-0.17862415313720703
0.956414306640625,2.7993388175964355,1.3589001893997192,-0.2072155773639679
0.96642333984375,2.9267261028289795,1.273805856704712,-0.11804436147212982
0.9764033203125,3.1116504669189453,1.0976412296295166,0.08370926976203918
0.986412353515625,3.395082473754883,0.9348637461662292,0.39305904507637024
0.996422119140625,3.7542502880096436,0.7812530994415283,0.779109537601471
1.0064013671875,4.1375603675842285,0.5890724658966064,1.1603922843933105
1.016411376953125,4.520413875579834,0.43404319882392883,1.5214998722076416
1.026421142578125,4.801332950592041,0.2916594445705414,1.8459223508834839
1.036400390625,5.022794246673584,0.13722458481788635,2.037716865539551
1.04641015625,5.279465675354004,0.06720919907093048,2.1103529930114746
1.05642041015625,5.512279510498047,0.03327227383852005,2.1069846153259277
1.066399169921875,5.662412643432617,-0.09345848858356476,2.0496580600738525
1.076409423828125,5.786403179168701,-0.21795035898685455,2.0534679889678955
1.08638818359375,5.9143290519714355,-0.29447200894355774,2.1033923625946045
1.0963984375,5.975003242492676,-0.312569260597229,2.1169183254241943
1.1064072265625,6.048462867736816,-0.3493060767650604,2.1673190593719482
1.116386962890625,5.98682975769043,-0.6490552425384521,2.165297746658325
1.126396240234375,5.9360198974609375,-1.0243226289749146,1.9399834871292114
1.13640625,5.998415946960449,-1.2839232683181763,1.6481117010116577
1.14638525390625,5.943482875823975,-1.661515235900879,1.4436134099960327
1.156395263671875,5.783236026763916,-2.1023457050323486,1.3904370069503784
1.166405029296875,5.717408180236816,-2.4822981357574463,1.4893155097961426
1.17638427734375,5.435657501220703,-2.6467645168304443,1.4191001653671265
