seconds_elapsed,z,y,x
0.025153076171875,-0.9363043904304504,-5.4084086418151855,2.5817153453826904
0.0351630859375,-1.160038709640503,-6.244958877563477,2.81205153465271
0.045141845703125,-1.2945517301559448,-7.1233062744140625,2.8694984912872314
0.055152099609375,-1.2482316493988037,-7.863046169281006,2.841485023498535
0.0651611328125,-1.277521014213562,-8.70163345336914,2.910473108291626
0.07514111328125,-1.4563696384429932,-9.260931968688965,2.9600064754486084
0.085150146484375,-1.7035399675369263,-8.986124038696289,2.901606798171997
0.095159912109375,-2.0339505672454834,-7.784372806549072,2.8587377071380615
0.10513916015625,-2.4016494750976562,-7.027230262756348,2.9174177646636963
0.11514892578125,-2.615607738494873,-6.9017863273620605,3.192352294921875
0.125128173828125,-2.487654447555542,-7.178863525390625,3.3729546070098877
0.13513818359375,-2.0088863372802734,-8.060892105102539,3.264073133468628
0.145148193359375,-1.6607004404067993,-8.68747615814209,3.1884195804595947
0.155127197265625,-1.4525868892669678,-8.7451753616333,3.2152278423309326
0.16513720703125,-1.2659856081008911,-7.742594242095947,3.2873716354370117
0.175138671875,-1.0648778676986694,-6.326474666595459,3.100097179412842
0.185117919921875,-0.8174168467521667,-5.597694396972656,2.6255574226379395
0.195127685546875,-0.6832526326179504,-5.605851173400879,2.2359979152679443
0.20510693359375,-0.5863005518913269,-5.960161209106445,2.0426888465881348
0.21511669921875,-0.4277202785015106,-6.075762748718262,1.8830013275146484
0.22512548828125,-0.3354526460170746,-5.880578994750977,1.712713360786438
0.235105712890625,-0.21807675063610077,-5.6498122215271,1.5851943492889404
0.245114501953125,0.021099373698234558,-5.46159029006958,1.4713013172149658
0.255094970703125,0.3093719184398651,-5.229397773742676,1.3375710248947144
0.265103515625,0.6226693391799927,-5.003382682800293,1.1872695684432983
0.27511376953125,0.9365273714065552,-4.806158065795898,1.0678057670593262
0.285093505859375,1.1638460159301758,-4.568777561187744,0.983768880367279
0.2951025390625,1.350792407989502,-4.369126796722412,0.9022020697593689
0.30511279296875,1.5589960813522339,-4.374497413635254,0.8953894972801208
0.315091552734375,1.77133309841156,-4.507920265197754,0.9365619421005249
0.325101806640625,2.0054428577423096,-4.49831485748291,0.9086715579032898
0.33508056640625,2.2154366970062256,-4.2562785148620605,0.8136888742446899
0.3450908203125,2.426530599594116,-3.9650487899780273,0.701329231262207
0.3551005859375,2.657135009765625,-3.70255446434021,0.6516285538673401
0.365079833984375,2.9219839572906494,-3.453191041946411,0.6564379930496216
0.37508984375,3.118716239929199,-3.2926828861236572,0.6867974996566772
0.38506884765625,3.1847400665283203,-3.2567005157470703,0.7078771591186523
0.395078857421875,3.209071397781372,-3.2337636947631836,0.6402174234390259
0.405088623046875,3.2861130237579346,-3.1785404682159424,0.5345288515090942
0.41506787109375,3.462080717086792,-3.1315736770629883,0.4413171410560608
0.42507763671875,3.782236099243164,-3.064934730529785,0.38921186327934265
0.435086669921875,4.172025203704834,-2.90864896774292,0.4329569339752197
0.445066650390625,4.485002517700195,-2.682870388031006,0.5303991436958313
0.45507568359375,4.640052795410156,-2.555158853530884,0.5614750385284424
0.4650556640625,4.6970930099487305,-2.4270224571228027,0.4922950565814972
0.475064697265625,4.659330368041992,-2.307090997695923,0.39337167143821716
0.485074951171875,4.508433818817139,-2.249940872192383,0.21586719155311584
0.4950537109375,4.360223770141602,-2.1429030895233154,-0.02523358352482319
0.505063720703125,4.269149303436279,-1.9786040782928467,-0.23979921638965607
0.515042724609375,4.238780498504639,-1.7757929563522339,-0.39157065749168396
0.525052490234375,4.359173774719238,-1.5954877138137817,-0.5068159699440002
0.535062744140625,4.749016284942627,-1.5872187614440918,-0.5760040879249573
0.54504150390625,5.206969261169434,-1.5862277746200562,-0.48973557353019714
0.5550517578125,5.494409561157227,-1.4785321950912476,-0.36701899766921997
0.5650615234375,5.469478130340576,-1.357194185256958,-0.39262890815734863
0.575040771484375,5.165134906768799,-1.2509671449661255,-0.5523277521133423
0.585050537109375,4.819779872894287,-1.130415439605713,-0.7951657176017761
0.59502978515625,4.457672119140625,-0.9887956976890564,-1.0540670156478882
0.605039794921875,4.077235698699951,-0.8870143294334412,-1.367622971534729
0.615049560546875,3.882763624191284,-0.6370489597320557,-1.7237123250961304
0.62502880859375,3.9099252223968506,-0.23085930943489075,-2.0434377193450928
0.63503857421875,4.062289237976074,-0.17617370188236237,-2.302975654602051
0.6450478515625,4.246187686920166,-0.36341390013694763,-2.287658929824829
0.655027587890625,4.374622821807861,-0.5443639159202576,-2.100243091583252
0.66503662109375,4.378671646118164,-0.7788689136505127,-2.0000436305999756
0.6750166015625,4.085606098175049,-0.83795565366745,-2.0588221549987793
0.685025634765625,3.6056289672851562,-0.5218665599822998,-2.336390972137451
0.695035888671875,3.0602822303771973,0.17622889578342438,-2.804659605026245
0.7050146484375,2.4947500228881836,0.9663870930671692,-3.418109655380249
0.71502490234375,2.1016900539398193,1.590603232383728,-4.109151363372803
0.725003662109375,1.9349582195281982,2.015075206756592,-4.823942184448242
